CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
Atlanta,Hawks,1610612737,1,0,1,0,0,0,2,6,1,5,240,0,46,89,0.517,17,45,0.378,32,34,0.941,12,32,50,32,13,9,14,5,141,50.0,141.0,0,0.6341463414634146,8.0,2024-25,2024-12-26,22400413,1,0,0.5625,0.5,0.5161290322580645,1.6666666666666667,0.5764996351886595,3.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,2,5,1,5,240,0,53,98,0.541,22,43,0.512,5,6,0.833,9,27,41,36,26,8,16,1,133,41.0,133.0,0,0.6312056737588653,-8.0,2024-25,2024-12-26,22400413,0,1,0.26666666666666666,0.5625,0.41935483870967744,-18.0,0.5490922549007776,3.0
Atlanta,Hawks,1610612737,1,0,1,0,0,0,2,6,1,5,240,0,39,73,0.534,18,36,0.5,21,26,0.808,6,32,44,27,14,15,23,6,117,44.0,117.0,0,0.5641025641025641,13.0,2024-25,2024-12-23,22400395,1,0,0.5333333333333333,0.5,0.5,-3.3333333333333335,0.5508318070818071,2.0
OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,5,1,5,240,0,39,91,0.429,14,43,0.326,12,13,0.923,16,27,48,31,17,12,21,3,104,48.0,104.0,0,0.5511811023622047,-13.0,2024-25,2024-12-23,22400395,0,1,0.5714285714285714,0.42857142857142855,0.5,-16.333333333333332,0.549880880274581,2.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,7,1,5,240,0,39,80,0.488,14,38,0.368,20,24,0.833,6,35,48,29,14,11,25,6,112,48.0,112.0,0,0.53125,-16.0,2024-25,2024-12-21,22400378,1,0,0.5,0.5,0.4827586206896552,-10.333333333333334,0.5369717932217932,2.0
OPPONENTS, Grizzlies,1610612763,1,0,0,0,1,0,0,7,1,5,240,0,50,97,0.515,18,41,0.439,10,13,0.769,8,32,47,35,22,13,18,1,128,47.0,128.0,0,0.5985915492957746,16.0,2024-25,2024-12-21,22400378,0,1,0.8125,0.5,0.6785714285714286,20.333333333333332,0.5860039463836156,2.0
San Antonio,Spurs,1610612759,1,0,1,0,0,0,0,11,1,5,265,0,49,101,0.485,19,42,0.452,16,23,0.696,8,34,53,32,15,15,17,8,133,53.0,133.0,0,0.5704225352112676,7.0,2024-25,2024-12-19,22400370,1,0,0.5882352941176471,0.4,0.5185185185185185,-1.6666666666666667,0.5823189284249765,4.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,7,1,5,265,0,46,97,0.474,16,38,0.421,18,21,0.857,12,41,60,32,22,14,23,6,126,60.0,126.0,0,0.5571428571428572,-7.0,2024-25,2024-12-19,22400370,0,1,0.5384615384615384,0.5,0.5,-2.3333333333333335,0.5543329043329044,5.0
Milwaukee,Bucks,1610612749,1,0,0,0,0,0,1,13,1,5,240,0,39,86,0.453,14,45,0.311,18,27,0.667,6,41,60,28,27,8,13,8,110,60.0,110.0,1,0.5537190082644629,8.0,2024-25,2024-12-14,22401229,0,0,0.6923076923076923,0.36363636363636365,0.56,6.0,0.5870652145928271,4.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,0,0,11,1,5,240,0,35,82,0.427,10,24,0.417,22,34,0.647,7,37,55,23,20,3,13,6,102,55.0,102.0,0,0.5225225225225225,-8.0,2024-25,2024-12-14,22401229,0,0,0.5384615384615384,0.5384615384615384,0.5185185185185185,-10.0,0.5547297297297297,3.0
New York,Knicks,1610612752,0,1,0,1,0,0,3,7,1,5,240,0,40,93,0.43,11,42,0.262,9,15,0.6,12,37,56,27,14,8,15,11,100,56.0,100.0,1,0.5447154471544715,-8.0,2024-25,2024-12-11,22401202,1,0,0.6666666666666666,0.5384615384615384,0.6,-4.0,0.5871925603219527,2.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,1,13,1,5,240,0,43,104,0.413,9,31,0.29,13,20,0.65,22,36,71,27,13,5,11,7,108,71.0,108.0,0,0.5833333333333334,8.0,2024-25,2024-12-11,22401202,0,1,0.5384615384615384,0.5384615384615384,0.5384615384615384,-6.666666666666667,0.5860350076103501,3.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,8,1,5,240,0,41,101,0.406,9,40,0.225,20,27,0.741,19,26,53,26,22,12,12,2,111,53.0,111.0,0,0.5583333333333333,-30.0,2024-25,2024-12-08,22400350,1,0,0.5384615384615384,0.5,0.52,-4.333333333333333,0.5813341529094953,2.0
OPPONENTS, Nuggets,1610612743,1,0,0,0,1,0,2,11,1,5,240,0,56,89,0.629,12,27,0.444,17,24,0.708,7,36,54,43,22,9,20,5,141,54.0,141.0,0,0.6827586206896552,30.0,2024-25,2024-12-08,22400350,0,1,0.6,0.5,0.5454545454545454,3.0,0.6208153735632185,1.0
Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,9,1,5,265,0,50,100,0.5,17,40,0.425,17,22,0.773,11,37,57,40,24,10,17,5,134,57.0,134.0,1,0.6164383561643836,2.0,2024-25,2024-12-06,22400334,1,0,0.5833333333333334,0.5,0.5416666666666666,9.666666666666666,0.593218029267056,2.0
OPPONENTS, Lakers,1610612747,0,1,0,0,0,1,2,8,1,5,265,0,51,99,0.515,16,35,0.457,14,16,0.875,6,34,48,33,24,11,15,10,132,48.0,132.0,1,0.5957446808510638,-2.0,2024-25,2024-12-06,22400334,0,1,0.7,0.38461538461538464,0.5217391304347826,-24.0,0.5395676927952442,2.0
Milwaukee,Bucks,1610612749,0,1,0,1,0,0,0,12,1,5,240,0,33,78,0.423,15,45,0.333,23,35,0.657,8,32,52,23,22,7,18,4,104,52.0,104.0,0,0.5045045045045045,-15.0,2024-25,2024-12-04,22400323,1,0,0.6666666666666666,0.3333333333333333,0.5238095238095238,5.333333333333333,0.5703084231772756,1.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,3,10,1,5,240,0,45,102,0.441,9,32,0.281,20,22,0.909,15,39,64,29,25,16,14,3,119,64.0,119.0,1,0.5692307692307692,15.0,2024-25,2024-12-04,22400323,0,1,0.5454545454545454,0.5,0.5217391304347826,10.0,0.5794789901916125,2.0
Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,9,1,5,240,0,49,96,0.51,10,38,0.263,16,20,0.8,11,40,60,30,15,12,18,4,124,60.0,124.0,0,0.5939849624060151,12.0,2024-25,2024-12-02,22400315,1,0,0.5454545454545454,0.45454545454545453,0.5,10.333333333333334,0.5887018087167566,2.0
OPPONENTS, Pelicans,1610612740,0,1,0,0,0,1,0,12,1,5,240,0,44,100,0.44,13,42,0.31,11,17,0.647,15,26,53,21,18,15,16,5,112,53.0,112.0,0,0.5327868852459017,-12.0,2024-25,2024-12-02,22400315,0,1,0.3,0.08333333333333333,0.18181818181818182,-18.666666666666668,0.5036825849370397,1.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,4,1,5,240,0,35,94,0.372,18,48,0.375,16,19,0.842,18,27,49,23,23,13,15,6,104,49.0,104.0,1,0.5087719298245614,-3.0,2024-25,2024-11-30,22400300,1,0,0.4166666666666667,0.125,0.3,-2.6666666666666665,0.5144934055689204,1.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,2,10,1,5,240,0,38,78,0.487,10,33,0.303,21,27,0.778,14,35,59,27,15,8,22,7,107,59.0,107.0,0,0.5752212389380531,3.0,2024-25,2024-11-30,22400300,0,1,0.5,0.45454545454545453,0.47619047619047616,10.0,0.5975194733162114,1.0
Atlanta,Hawks,1610612737,1,0,1,0,0,0,3,5,1,5,240,0,44,85,0.518,14,34,0.412,15,18,0.833,10,43,58,33,20,9,21,5,117,58.0,117.0,0,0.5968992248062015,16.0,2024-25,2024-11-29,22400041,1,0,0.5,0.4,0.45,5.666666666666667,0.5990157753127058,2.0
OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,0,4,1,5,240,0,38,93,0.409,11,38,0.289,14,17,0.824,11,29,44,21,22,9,13,0,101,44.0,101.0,0,0.5086206896551724,-16.0,2024-25,2024-11-29,22400041,0,1,0.9090909090909091,0.7777777777777778,0.85,-4.333333333333333,0.5680035268116513,2.0
Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,1,9,1,5,240,0,44,95,0.463,15,48,0.313,21,28,0.75,12,32,53,31,21,11,13,5,124,53.0,124.0,0,0.5905511811023622,-11.0,2024-25,2024-11-27,22400287,1,0,0.9090909090909091,0.875,0.8947368421052632,10.333333333333334,0.6151299635932604,3.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,2,7,1,5,240,0,46,97,0.474,20,42,0.476,23,25,0.92,14,37,58,39,21,6,15,6,135,58.0,135.0,0,0.6204379562043796,11.0,2024-25,2024-11-27,22400287,0,1,0.4444444444444444,0.4,0.42105263157894735,-4.333333333333333,0.5985787788086778,2.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,12,1,5,240,0,48,101,0.475,9,31,0.29,14,16,0.875,9,30,51,32,15,10,14,6,119,51.0,119.0,0,0.5797101449275363,-10.0,2024-25,2024-11-25,22400280,1,0,0.4444444444444444,0.3333333333333333,0.3888888888888889,-15.666666666666666,0.5532244600738846,3.0
OPPONENTS, Mavericks,1610612742,1,0,0,0,1,0,1,3,1,5,240,0,47,94,0.5,16,35,0.457,19,22,0.864,10,41,54,24,13,6,18,8,129,54.0,129.0,0,0.5634920634920635,10.0,2024-25,2024-11-25,22400280,0,1,0.6666666666666666,0.4444444444444444,0.5555555555555556,2.6666666666666665,0.5719375066017535,1.0
Chicago,Bulls,1610612741,1,0,1,0,0,0,0,8,1,5,240,0,49,86,0.57,19,43,0.442,19,21,0.905,5,36,49,36,17,8,19,10,136,49.0,136.0,0,0.625,14.0,2024-25,2024-11-22,22400030,1,0,0.2857142857142857,0.5,0.4117647058823529,2.6666666666666665,0.5886612021857923,2.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,11,1,5,240,0,49,107,0.458,10,34,0.294,14,19,0.737,14,28,53,32,16,11,11,4,122,53.0,122.0,0,0.5955882352941176,-14.0,2024-25,2024-11-22,22400030,0,1,0.5,0.3333333333333333,0.4117647058823529,-12.0,0.554654411764706,2.0
Golden State,Warriors,1610612744,1,0,1,0,0,0,0,12,1,5,240,0,47,101,0.465,14,40,0.35,12,18,0.667,9,45,66,36,17,10,15,7,120,66.0,120.0,0,0.5804195804195804,23.0,2024-25,2024-11-20,22400258,1,0,0.8333333333333334,0.75,0.7857142857142857,8.333333333333334,0.5560562432220186,2.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,8,1,5,240,0,35,105,0.333,12,45,0.267,15,24,0.625,21,44,73,27,17,9,17,5,97,73.0,97.0,0,0.484375,-23.0,2024-25,2024-11-20,22400258,0,1,0.5,0.375,0.4375,-8.666666666666666,0.5386646825396825,2.0
Sacramento,Kings,1610612758,0,1,0,1,0,0,0,12,1,5,240,0,37,85,0.435,20,46,0.435,14,19,0.737,9,36,57,24,20,9,17,4,108,57.0,108.0,1,0.5213675213675214,-1.0,2024-25,2024-11-18,22400250,1,0,0.5,0.5714285714285714,0.5333333333333333,-0.3333333333333333,0.563495056142115,2.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,6,1,5,240,0,39,83,0.47,16,38,0.421,15,18,0.833,6,31,43,34,19,7,14,7,109,43.0,109.0,0,0.584,1.0,2024-25,2024-11-18,22400250,0,1,0.5,0.42857142857142855,0.4666666666666667,3.0,0.5714320709911261,1.0
Portland,Trail Blazers,1610612757,1,0,1,0,0,0,0,10,1,5,240,0,44,95,0.463,14,38,0.368,12,19,0.632,18,22,50,31,21,16,20,10,114,50.0,114.0,0,0.5859375,4.0,2024-25,2024-11-17,22400239,1,0,0.5714285714285714,0.3333333333333333,0.46153846153846156,8.666666666666666,0.5613401969742174,4.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,2,11,1,5,240,0,39,85,0.459,11,32,0.344,21,25,0.84,16,31,58,30,19,10,27,7,110,58.0,110.0,0,0.5476190476190477,-4.0,2024-25,2024-11-17,22400239,0,1,0.5,0.3333333333333333,0.42857142857142855,3.0,0.5930503916018132,2.0
Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,7,1,5,240,0,46,98,0.469,12,37,0.324,25,30,0.833,15,40,62,28,17,10,16,10,129,62.0,129.0,0,0.5826771653543307,12.0,2024-25,2024-11-15,22400012,1,0,0.5,0.4,0.46153846153846156,0.3333333333333333,0.6040590961589047,3.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,1,11,1,5,240,0,43,106,0.406,15,43,0.349,16,21,0.762,13,39,63,28,23,11,16,5,117,63.0,117.0,0,0.5182481751824818,-12.0,2024-25,2024-11-15,22400012,0,1,0.25,0.16666666666666666,0.18181818181818182,-12.0,0.5274651540013958,2.0
Boston,Celtics,1610612738,0,1,0,1,0,0,0,6,1,5,240,0,38,75,0.507,18,45,0.4,22,27,0.815,6,28,40,28,12,7,20,5,116,40.0,116.0,0,0.5641025641025641,-1.0,2024-25,2024-11-12,22400001,1,0,0.6,0.8571428571428571,0.75,3.0,0.5340712717761898,2.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,13,1,5,240,0,50,99,0.505,10,32,0.313,7,13,0.538,19,25,57,35,17,16,16,2,117,57.0,117.0,0,0.648854961832061,1.0,2024-25,2024-11-12,22400001,0,1,0.42857142857142855,0.4,0.4166666666666667,-4.0,0.5995769641177177,3.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,1,13,1,5,240,0,41,89,0.461,9,29,0.31,22,30,0.733,10,29,52,31,19,8,14,5,113,52.0,113.0,0,0.5806451612903226,-12.0,2024-25,2024-11-09,22400198,1,0,0.42857142857142855,0.25,0.36363636363636365,-2.6666666666666665,0.5892540364609601,1.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,6,1,5,240,0,46,92,0.5,13,39,0.333,20,23,0.87,13,34,53,30,18,12,18,6,125,53.0,125.0,0,0.5984251968503937,12.0,2024-25,2024-11-09,22400198,0,1,0.25,0.5,0.4,-8.0,0.5810407221824545,2.0
Detroit,Pistons,1610612765,1,0,1,0,0,0,1,10,1,5,240,0,44,86,0.512,13,33,0.394,21,31,0.677,11,34,55,27,18,7,21,8,122,55.0,122.0,0,0.5772357723577236,1.0,2024-25,2024-11-08,22400185,1,0,0.4,0.4,0.4,4.0,0.5905532952461736,2.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,11,1,5,240,0,44,97,0.454,15,36,0.417,18,23,0.783,15,29,55,30,21,12,18,7,121,55.0,121.0,0,0.5692307692307692,-1.0,2024-25,2024-11-08,22400185,0,1,0.5,0.25,0.4,-8.666666666666666,0.5569959719448311,2.0
Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,9,1,5,240,0,45,100,0.45,15,38,0.395,16,22,0.727,16,32,57,31,14,12,8,4,121,57.0,121.0,0,0.6178861788617886,5.0,2024-25,2024-11-06,22400171,1,0,0.5,0.3333333333333333,0.4444444444444444,-3.3333333333333335,0.5813445231226506,2.0
OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,9,1,5,240,0,41,84,0.488,22,47,0.468,12,15,0.8,7,34,50,29,18,5,16,5,116,50.0,116.0,1,0.5737704918032787,-5.0,2024-25,2024-11-06,22400171,0,1,0.5,0.4,0.42857142857142855,4.333333333333333,0.5755059148501771,2.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,1,13,1,5,240,0,37,89,0.416,6,31,0.194,13,16,0.813,8,35,56,23,13,9,20,3,93,56.0,93.0,0,0.4838709677419355,-30.0,2024-25,2024-11-04,22400157,1,0,0.4,0.3333333333333333,0.375,-7.666666666666667,0.5617341695387998,1.0
OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,1,4,1,5,240,0,48,99,0.485,18,55,0.327,9,13,0.692,11,39,54,27,14,15,13,7,123,54.0,123.0,0,0.5859375,30.0,2024-25,2024-11-04,22400157,0,1,1.0,0.8333333333333334,0.875,18.333333333333332,0.5658762915543577,2.0
New Orleans,Pelicans,1610612740,0,1,0,1,0,0,0,5,1,5,240,0,39,90,0.433,16,38,0.421,17,20,0.85,18,25,48,22,16,6,18,3,111,48.0,111.0,0,0.5446428571428571,-15.0,2024-25,2024-11-03,22400152,1,0,0.6666666666666666,0.25,0.42857142857142855,-7.666666666666667,0.5631013038799924,2.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,0,4,1,5,240,0,50,88,0.568,15,36,0.417,11,12,0.917,10,31,45,29,17,10,16,3,126,45.0,126.0,0,0.6422764227642277,15.0,2024-25,2024-11-03,22400152,0,1,0.5,0.3333333333333333,0.42857142857142855,-2.0,0.5905480136248212,2.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,3,1,5,240,0,41,92,0.446,19,50,0.38,14,18,0.778,8,32,43,30,22,8,13,4,115,43.0,115.0,0,0.5590551181102362,-8.0,2024-25,2024-11-01,22400135,1,0,0.5,0.0,0.3333333333333333,-7.666666666666667,0.5688677968226533,2.0
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,0,11,1,5,240,0,43,89,0.483,11,33,0.333,26,30,0.867,10,41,62,28,21,9,14,4,123,62.0,123.0,1,0.5867768595041323,8.0,2024-25,2024-11-01,22400135,0,1,0.5,0.6666666666666666,0.6,12.666666666666666,0.5823398912698993,3.0
Washington,Wizards,1610612764,1,0,1,0,0,0,2,7,1,5,240,0,47,89,0.528,16,38,0.421,23,25,0.92,6,31,44,32,21,10,16,5,133,44.0,133.0,0,0.6030534351145038,13.0,2024-25,2024-10-30,22400121,1,0,0.3333333333333333,1.0,0.5,-1.3333333333333333,0.5508902374383867,2.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,2,12,1,5,240,0,45,95,0.474,12,39,0.308,18,21,0.857,12,29,53,28,19,10,17,3,120,53.0,120.0,0,0.5703125,-13.0,2024-25,2024-10-30,22400121,0,1,0.6666666666666666,0.0,0.4,-13.0,0.5520076162096367,2.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,0,15,1,5,240,0,39,81,0.481,15,40,0.375,26,36,0.722,6,33,54,32,22,12,16,7,119,54.0,119.0,0,0.5772357723577236,-2.0,2024-25,2024-10-28,22400103,1,0,0.6666666666666666,0.0,0.5,-7.0,0.5506940100149463,1.0
OPPONENTS, Wizards,1610612764,1,0,0,0,1,0,0,9,1,5,240,0,41,91,0.451,21,44,0.477,18,22,0.818,9,34,52,24,25,7,18,3,121,52.0,121.0,0,0.5241935483870968,2.0,2024-25,2024-10-28,22400103,0,1,0.0,1.0,0.3333333333333333,-12.333333333333334,0.528350116022266,2.0
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,0,11,1,5,240,0,44,89,0.494,16,40,0.4,24,32,0.75,11,34,56,26,23,13,10,12,128,56.0,128.0,0,0.6140350877192983,24.0,2024-25,2024-10-27,22400100,1,0,1.0,1.0,1.0,19.333333333333332,0.5540827868499004,1.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,1,10,1,5,240,0,36,91,0.396,10,31,0.323,22,29,0.759,17,32,59,24,23,7,20,4,104,59.0,104.0,0,0.5084745762711864,-24.0,2024-25,2024-10-27,22400100,0,1,1.0,0.0,0.6666666666666666,-5.0,0.5540007403299559,2.0
Atlanta,Hawks,1610612737,1,0,1,0,0,0,1,9,1,5,240,0,39,81,0.481,14,38,0.368,33,38,0.868,7,32,48,25,28,11,14,9,125,48.0,125.0,0,0.5663716814159292,5.0,2024-25,2024-10-25,22400079,1,0,1.0,,1.0,4.5,0.5767638223593408,2.0
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,1,11,1,5,240,0,37,96,0.385,21,51,0.412,25,31,0.806,22,31,64,22,28,7,18,4,120,64.0,120.0,1,0.5175438596491229,-5.0,2024-25,2024-10-25,22400079,0,1,,0.5,0.5,0.0,0.5297999672077389,2.0
Atlanta,Hawks,1610612737,1,0,1,0,0,0,0,15,1,5,240,0,39,80,0.488,9,28,0.321,33,46,0.717,12,33,60,25,20,12,16,9,120,60.0,120.0,0,0.5871559633027523,4.0,2024-25,2024-10-23,22400064,1,0,1.0,,1.0,4.0,0.5871559633027523,
OPPONENTS, Nets,1610612751,0,1,0,0,0,1,2,8,1,5,240,0,40,91,0.44,17,43,0.395,19,25,0.76,12,31,51,21,32,8,19,6,116,51.0,116.0,0,0.5126050420168067,-4.0,2024-25,2024-10-23,22400064,0,1,,0.0,0.0,-4.0,0.5126050420168067,
Boston,Celtics,1610612738,1,0,1,0,0,0,1,8,1,5,240,0,41,87,0.471,18,44,0.409,22,27,0.815,6,39,53,32,13,9,9,3,122,53.0,122.0,0,0.5983606557377049,22.0,2024-25,2025-01-29,22400666,1,0,0.64,0.7391304347826086,0.6875,11.666666666666666,0.5899290377565064,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,7,1,5,240,0,37,92,0.402,15,49,0.306,11,12,0.917,10,37,54,28,19,3,15,7,100,54.0,100.0,0,0.52,-22.0,2024-25,2025-01-29,22400666,0,1,0.36,0.4782608695652174,0.4166666666666667,-8.666666666666666,0.5501266884805772,2.0
Boston,Celtics,1610612738,0,1,0,1,0,0,1,5,1,5,240,0,39,80,0.488,15,39,0.385,19,20,0.95,7,34,46,21,20,4,15,4,112,46.0,112.0,0,0.5504587155963303,-2.0,2024-25,2025-01-27,22400650,1,0,0.625,0.7391304347826086,0.6808510638297872,-2.6666666666666665,0.5662330616015138,2.0
OPPONENTS, Rockets,1610612745,1,0,0,0,1,0,1,14,1,5,240,0,41,92,0.446,17,41,0.415,15,21,0.714,12,27,53,29,22,7,8,1,114,53.0,114.0,0,0.5982905982905983,2.0,2024-25,2025-01-27,22400650,0,1,0.6818181818181818,0.7272727272727273,0.6888888888888889,2.3333333333333335,0.6084428440360644,2.0
Dallas,Mavericks,1610612742,0,1,0,1,0,0,1,15,1,5,240,0,39,88,0.443,8,22,0.364,21,28,0.75,13,36,64,18,20,2,13,8,107,64.0,107.0,1,0.5377358490566038,-15.0,2024-25,2025-01-25,22400635,1,0,0.5652173913043478,0.4782608695652174,0.5217391304347826,-3.3333333333333335,0.5599620653749945,2.0
OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,0,5,1,5,240,0,44,103,0.427,20,52,0.385,14,19,0.737,17,34,56,33,24,4,5,5,122,56.0,122.0,0,0.6209677419354839,15.0,2024-25,2025-01-25,22400635,0,1,0.6521739130434783,0.7391304347826086,0.6956521739130435,-0.6666666666666666,0.5560801564027371,2.0
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,4,9,1,5,240,0,42,89,0.472,15,35,0.429,18,20,0.9,10,43,62,27,14,4,10,3,117,62.0,117.0,0,0.5948275862068966,21.0,2024-25,2025-01-23,22400629,1,0,0.7272727272727273,0.4,0.5714285714285714,10.0,0.581646924132727,2.0
OPPONENTS, Celtics,1610612738,0,1,0,0,0,1,0,7,1,5,240,0,35,91,0.385,14,41,0.341,12,18,0.667,11,31,49,23,17,5,7,6,96,49.0,96.0,0,0.5272727272727272,-21.0,2024-25,2025-01-23,22400629,0,1,0.6521739130434783,0.7272727272727273,0.6888888888888889,7.666666666666667,0.5643140062037699,1.0
LA,Clippers,1610612746,0,1,0,1,0,0,1,10,1,5,265,0,47,90,0.522,9,28,0.321,10,13,0.769,9,31,50,24,25,11,23,6,113,50.0,113.0,0,0.5546875,-4.0,2024-25,2025-01-22,22400620,1,0,0.6521739130434783,0.45,0.5581395348837209,-1.0,0.5662517655367232,2.0
