CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
Los Angeles,Lakers,1610612747,0,1,0,1,0,0,1,8,1,5,240,0,41,87,0.471,10,27,0.37,15,18,0.833,6,35,49,20,14,6,15,5,107,49.0,107.0,0,0.5258620689655172,-8.0,2020-21,2020-12-28,22000045,1,0,0.5,,0.5,17.0,0.6050739074372299,1.0
OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,1,6,1,5,240,0,43,92,0.467,16,46,0.348,13,15,0.867,7,38,51,27,16,9,10,6,115,51.0,115.0,0,0.5737704918032787,8.0,2020-21,2020-12-28,22000045,0,1,0.5,1.0,0.6666666666666666,-3.3333333333333335,0.5520385609480406,2.0
OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,1,5,1,5,240,0,43,86,0.5,13,36,0.361,11,14,0.786,8,35,48,24,19,9,17,6,110,48.0,110.0,0,0.5630252100840336,1.0,2020-21,2020-12-28,22000043,0,1,0.0,1.0,0.6666666666666666,5.333333333333333,0.5345215636634957,2.0
Miami,Heat,1610612748,0,1,0,1,0,0,1,9,1,5,240,0,37,79,0.468,11,37,0.297,12,18,0.667,3,27,39,23,18,9,22,6,97,39.0,97.0,0,0.49586776859504134,-47.0,2020-21,2020-12-29,22000051,1,0,0.5,0.0,0.3333333333333333,-13.333333333333334,0.5377442627996952,4.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,16,1,5,240,0,38,87,0.437,15,36,0.417,24,32,0.75,5,32,53,26,23,7,14,1,115,53.0,115.0,0,0.5245901639344263,8.0,2020-21,2020-12-29,22000050,0,1,0.0,1.0,0.25,-4.0,0.5139394634178539,2.0
OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,0,9,1,5,240,0,40,80,0.5,9,22,0.409,27,37,0.73,12,31,52,21,16,10,14,3,116,52.0,116.0,0,0.5922330097087378,5.0,2020-21,2020-12-29,22000048,0,1,0.5,0.5,0.5,-8.0,0.5513724153873133,2.0
Phoenix,Suns,1610612756,1,0,1,0,0,0,2,2,1,5,240,0,37,84,0.44,19,47,0.404,18,19,0.947,12,31,45,24,18,7,12,4,111,45.0,111.0,0,0.5648148148148148,25.0,2020-21,2020-12-29,22000053,1,0,1.0,0.5,0.75,12.666666666666666,0.5724093060302112,2.0
OPPONENTS, Pelicans,1610612740,0,1,0,0,0,1,2,11,1,5,240,0,37,77,0.481,3,24,0.125,9,18,0.5,7,34,52,18,14,8,18,3,86,52.0,86.0,0,0.5188679245283019,-25.0,2020-21,2020-12-29,22000053,0,1,1.0,0.3333333333333333,0.5,-11.666666666666666,0.4934687953555878,2.0
OPPONENTS, Warriors,1610612744,1,0,0,0,1,0,0,18,1,5,240,0,38,76,0.5,14,33,0.424,26,36,0.722,4,36,58,21,28,8,19,8,116,58.0,116.0,1,0.5267857142857143,10.0,2020-21,2020-12-29,22000047,0,1,,0.5,0.5,-9.333333333333334,0.4864295758480169,2.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,0,8,1,5,240,0,35,92,0.38,13,35,0.371,23,29,0.793,16,29,53,21,26,8,15,6,106,53.0,106.0,0,0.5,-10.0,2020-21,2020-12-29,22000047,1,0,0.0,0.0,0.0,-9.0,0.5211695297588061,1.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,7,1,5,240,0,51,92,0.554,29,51,0.569,13,15,0.867,10,35,52,32,22,14,17,2,144,52.0,144.0,0,0.6335877862595419,47.0,2020-21,2020-12-29,22000051,0,1,1.0,0.3333333333333333,0.5,22.0,0.6078543745194169,2.0
Washington,Wizards,1610612764,0,1,0,1,0,0,2,7,1,5,240,0,37,84,0.44,10,37,0.27,23,26,0.885,8,39,54,25,28,6,21,6,107,54.0,107.0,0,0.5081967213114754,-8.0,2020-21,2020-12-29,22000050,1,0,0.0,0.0,0.0,-8.333333333333334,0.5580672280302106,2.0
Cleveland,Cavaliers,1610612739,0,1,0,1,0,0,0,7,1,5,240,0,32,88,0.364,7,32,0.219,15,22,0.682,14,29,50,22,17,13,13,10,86,50.0,86.0,0,0.4954128440366973,-9.0,2020-21,2020-12-29,22000046,1,0,0.6666666666666666,1.0,0.75,8.0,0.5558200293770619,2.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,11,1,5,240,0,34,79,0.43,14,25,0.56,13,21,0.619,14,41,66,23,21,9,27,6,95,66.0,95.0,0,0.4956521739130435,9.0,2020-21,2020-12-29,22000046,0,1,0.5,0.5,0.5,3.0,0.5298999309868875,2.0
LA,Clippers,1610612746,1,0,1,0,0,0,2,7,1,5,240,0,47,88,0.534,16,31,0.516,14,16,0.875,7,39,53,32,21,6,15,10,124,53.0,124.0,0,0.6171875,23.0,2020-21,2020-12-29,22000054,1,0,0.5,1.0,0.75,-5.0,0.5445969171566932,2.0
Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,8,1,5,240,0,43,87,0.494,11,34,0.324,10,19,0.526,10,37,55,20,18,3,20,7,107,55.0,107.0,0,0.5384615384615384,-11.0,2020-21,2020-12-29,22000052,1,0,0.0,1.0,0.3333333333333333,-3.3333333333333335,0.5323397141578959,1.0
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,2,1,5,240,0,49,96,0.51,7,22,0.318,13,16,0.813,12,34,48,26,23,12,11,2,118,48.0,118.0,0,0.6198347107438017,11.0,2020-21,2020-12-29,22000052,0,1,1.0,1.0,1.0,9.333333333333334,0.5856733220305003,2.0
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,4,1,5,240,0,32,90,0.356,17,45,0.378,12,14,0.857,10,37,51,21,28,12,20,7,93,51.0,93.0,1,0.4380165289256198,-7.0,2020-21,2020-12-29,22000049,0,1,0.0,0.0,0.0,-8.666666666666666,0.5062519815162522,3.0
Sacramento,Kings,1610612758,1,0,1,0,0,0,1,6,1,5,240,0,46,94,0.489,16,33,0.485,17,22,0.773,12,25,43,33,18,9,11,2,125,43.0,125.0,0,0.626984126984127,10.0,2020-21,2020-12-29,22000055,1,0,0.6666666666666666,1.0,0.75,-1.0,0.5637347701567884,2.0
OPPONENTS, Nuggets,1610612743,0,1,0,0,0,1,1,12,1,5,240,0,44,81,0.543,11,28,0.393,16,20,0.8,7,32,51,27,18,7,20,5,115,51.0,115.0,0,0.5867768595041323,-10.0,2020-21,2020-12-29,22000055,0,1,0.3333333333333333,0.0,0.25,-3.3333333333333335,0.5938668197054251,1.0
Philadelphia,76ers,1610612755,1,0,1,0,0,0,2,12,1,5,240,0,32,84,0.381,8,31,0.258,28,33,0.848,9,45,66,21,15,10,20,10,100,66.0,100.0,0,0.45689655172413796,7.0,2020-21,2020-12-29,22000049,1,0,1.0,0.5,0.75,1.0,0.5029636179061466,2.0
OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,6,1,5,240,0,37,89,0.416,13,38,0.342,14,17,0.824,11,28,45,22,15,7,14,6,101,45.0,101.0,0,0.5175438596491229,-23.0,2020-21,2020-12-29,22000054,0,1,1.0,0.3333333333333333,0.5,-18.0,0.5173062865497077,2.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,1,6,1,5,240,0,43,84,0.512,12,33,0.364,13,16,0.813,4,32,42,27,25,9,15,5,111,42.0,111.0,1,0.5737704918032787,-5.0,2020-21,2020-12-29,22000048,1,0,0.6666666666666666,1.0,0.75,5.0,0.5956633693359898,2.0
OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,2,7,1,5,240,0,32,76,0.421,12,38,0.316,29,34,0.853,5,36,48,14,17,5,19,4,105,48.0,105.0,0,0.4423076923076923,-23.0,2020-21,2020-12-30,22000061,0,1,0.5,0.5,0.5,-4.333333333333333,0.5255614149056771,2.0
LA,Clippers,1610612746,1,0,1,0,0,0,1,8,1,5,240,0,47,95,0.495,18,38,0.474,16,22,0.727,11,36,55,30,25,13,11,6,128,55.0,128.0,0,0.616,23.0,2020-21,2020-12-30,22000061,1,0,0.6666666666666666,1.0,0.8,-1.6666666666666667,0.5437155612244898,1.0
Dallas,Mavericks,1610612742,0,1,0,1,0,0,0,12,1,5,240,0,34,87,0.391,12,42,0.286,19,33,0.576,13,26,51,24,16,10,14,6,99,51.0,99.0,0,0.5178571428571429,-19.0,2020-21,2020-12-30,22000059,1,0,0.0,0.3333333333333333,0.25,3.0,0.5671144604630843,3.0
OPPONENTS, Hornets,1610612766,1,0,0,0,1,0,1,11,1,5,240,0,43,84,0.512,15,34,0.441,17,21,0.81,12,38,61,30,28,6,24,6,118,61.0,118.0,0,0.5793650793650794,19.0,2020-21,2020-12-30,22000059,0,1,0.5,0.5,0.5,6.333333333333333,0.5663881927039821,3.0
Boston,Celtics,1610612738,1,0,1,0,0,0,0,1,1,5,240,0,49,91,0.538,16,39,0.41,12,14,0.857,10,32,43,27,21,17,16,11,126,43.0,126.0,0,0.6129032258064516,19.0,2020-21,2020-12-30,22000056,1,0,0.6666666666666666,0.5,0.6,7.666666666666667,0.5832596975526821,1.0
San Antonio,Spurs,1610612759,0,1,0,1,0,0,1,6,1,5,240,0,40,87,0.46,10,24,0.417,17,23,0.739,7,32,45,25,18,8,11,4,107,45.0,107.0,0,0.5603448275862069,-14.0,2020-21,2020-12-30,22000060,1,0,0.5,0.5,0.5,-4.0,0.5565768702950112,3.0
OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,2,1,5,240,0,40,102,0.392,16,41,0.39,12,13,0.923,16,31,49,26,25,14,13,6,108,49.0,108.0,0,0.528,-11.0,2020-21,2020-12-30,22000058,0,1,1.0,0.25,0.4,5.333333333333333,0.5789363417325317,1.0
Miami,Heat,1610612748,1,0,1,0,0,0,0,9,1,5,240,0,40,82,0.488,15,39,0.385,24,29,0.828,10,42,61,25,18,5,22,5,119,61.0,119.0,0,0.5462184873949579,11.0,2020-21,2020-12-30,22000058,1,0,0.6666666666666666,0.0,0.5,-7.666666666666667,0.5382452762131906,1.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,10,1,5,240,0,47,99,0.475,18,46,0.391,29,35,0.829,17,37,64,27,19,5,12,2,141,64.0,141.0,1,0.6115702479338843,-4.0,2020-21,2020-12-30,22000057,0,1,1.0,0.6666666666666666,0.75,4.666666666666667,0.5816495218409093,2.0
OPPONENTS, Grizzlies,1610612763,0,1,0,0,0,1,0,15,1,5,240,0,40,93,0.43,9,33,0.273,18,25,0.72,14,32,61,26,13,8,22,3,107,61.0,107.0,0,0.5196850393700787,-19.0,2020-21,2020-12-30,22000056,0,1,0.0,0.5,0.25,-8.0,0.510693911194985,2.0
Brooklyn,Nets,1610612751,1,0,1,0,0,0,1,5,1,5,240,0,54,100,0.54,19,41,0.463,18,23,0.783,9,31,45,30,24,6,9,3,145,45.0,145.0,0,0.6461538461538462,4.0,2020-21,2020-12-30,22000057,1,0,0.6666666666666666,0.5,0.6,-1.0,0.5534688475366442,2.0
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,2,1,5,240,0,46,82,0.561,14,26,0.538,15,20,0.75,7,40,49,25,24,4,17,3,121,49.0,121.0,0,0.6068376068376068,14.0,2020-21,2020-12-30,22000060,0,1,0.5,1.0,0.6,14.0,0.5815466581035289,2.0
OPPONENTS, Pelicans,1610612740,1,0,0,0,1,0,0,7,1,5,240,0,44,91,0.484,13,36,0.361,12,19,0.632,14,44,65,23,16,9,13,4,113,65.0,113.0,0,0.5929203539823009,33.0,2020-21,2020-12-31,22000067,0,1,1.0,0.5,0.6,3.6666666666666665,0.5340576312984061,2.0
Utah,Jazz,1610612762,0,1,0,1,0,0,1,6,1,5,240,0,35,84,0.417,12,34,0.353,13,19,0.684,10,36,52,16,15,8,14,3,95,52.0,95.0,0,0.49038461538461536,-11.0,2020-21,2020-12-31,22000068,1,0,0.0,1.0,0.5,-5.0,0.5070999112418433,3.0
Washington,Wizards,1610612764,0,1,0,1,0,0,0,8,1,5,240,0,42,84,0.5,14,29,0.483,32,41,0.78,9,28,45,27,27,8,14,4,130,45.0,130.0,0,0.5948275862068966,-3.0,2020-21,2020-12-31,22000063,1,0,0.0,0.0,0.0,-6.0,0.5665995003555864,2.0
OPPONENTS, 76ers,1610612755,1,0,0,0,1,0,1,7,1,5,240,0,44,91,0.484,15,33,0.455,13,15,0.867,7,47,61,23,23,7,15,10,116,61.0,116.0,0,0.5491803278688525,24.0,2020-21,2020-12-31,22000064,0,1,1.0,0.6666666666666666,0.8,2.3333333333333335,0.49775212225749255,2.0
Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,9,1,5,240,0,30,80,0.375,15,48,0.313,5,15,0.333,7,33,49,24,20,6,19,3,80,49.0,80.0,0,0.46551724137931033,-33.0,2020-21,2020-12-31,22000067,1,0,0.0,1.0,0.25,-15.0,0.5084487670694567,2.0
OPPONENTS, Cavaliers,1610612739,0,1,0,0,0,1,0,12,1,5,240,0,37,82,0.451,12,23,0.522,13,24,0.542,11,32,55,22,22,5,18,6,99,55.0,99.0,0,0.5315315315315315,-20.0,2020-21,2020-12-31,22000062,0,1,0.6666666666666666,0.5,0.6,-1.6666666666666667,0.5496638732209056,2.0
Orlando,Magic,1610612753,0,1,0,1,0,0,0,4,1,5,240,0,33,95,0.347,7,28,0.25,19,21,0.905,10,38,52,17,15,2,11,5,92,52.0,92.0,0,0.4424778761061947,-24.0,2020-21,2020-12-31,22000064,1,0,0.5,1.0,0.8,-2.0,0.5353339690794486,2.0
OPPONENTS, Suns,1610612756,1,0,0,0,1,0,0,8,1,5,240,0,41,84,0.488,17,33,0.515,7,10,0.7,5,36,49,26,17,5,15,6,106,49.0,106.0,0,0.5583333333333333,11.0,2020-21,2020-12-31,22000068,0,1,1.0,0.6666666666666666,0.8,17.333333333333332,0.5811010623026126,2.0
OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,2,10,1,5,240,0,50,92,0.543,14,36,0.389,19,25,0.76,9,35,54,34,27,9,17,3,133,54.0,133.0,0,0.6268656716417911,3.0,2020-21,2020-12-31,22000063,0,1,0.0,1.0,0.4,3.3333333333333335,0.5658698939100212,2.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,0,7,1,5,240,0,42,87,0.483,16,35,0.457,19,24,0.792,9,35,51,28,22,12,14,1,119,51.0,119.0,1,0.5833333333333334,20.0,2020-21,2020-12-31,22000062,1,0,0.75,1.0,0.8,5.333333333333333,0.5761774655217278,2.0
OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,7,1,5,240,0,32,88,0.364,3,36,0.083,16,20,0.8,9,39,55,21,21,6,16,3,83,55.0,83.0,0,0.45689655172413796,-17.0,2020-21,2020-12-31,22000066,0,1,0.5,0.3333333333333333,0.4,4.0,0.5202940196568382,2.0
Toronto,Raptors,1610612761,1,0,1,0,0,0,2,7,1,5,240,0,34,83,0.41,17,52,0.327,15,21,0.714,9,44,60,21,22,7,18,6,100,60.0,100.0,0,0.48672566371681414,17.0,2020-21,2020-12-31,22000066,1,0,0.5,0.0,0.25,1.6666666666666667,0.5031191924192728,2.0
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,8,1,5,240,0,45,96,0.469,11,33,0.333,18,24,0.75,14,31,53,23,21,11,15,5,119,53.0,119.0,0,0.5666666666666667,-3.0,2020-21,2020-12-31,22000065,0,1,0.6666666666666666,0.5,0.6,-3.0,0.5721955244891025,2.0
Houston,Rockets,1610612745,1,0,1,0,0,0,0,6,1,5,240,0,45,86,0.523,13,36,0.361,19,25,0.76,10,35,51,26,14,10,18,6,122,51.0,122.0,0,0.5916666666666667,3.0,2020-21,2020-12-31,22000065,1,0,1.0,0.0,0.3333333333333333,-4.0,0.5720856102003643,3.0
Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,0,7,1,5,240,0,42,88,0.477,13,36,0.361,12,21,0.571,11,32,50,17,22,9,20,3,109,50.0,109.0,0,0.5175438596491229,-21.0,2020-21,2021-01-01,22000074,1,0,0.5,0.3333333333333333,0.4,-26.666666666666668,0.5064875730994153,3.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,8,1,5,240,0,38,87,0.437,6,26,0.231,14,20,0.7,6,36,50,18,21,10,21,6,96,50.0,96.0,0,0.4666666666666667,-30.0,2020-21,2021-01-01,22000073,0,1,0.0,0.6666666666666666,0.3333333333333333,-6.333333333333333,0.5393741674142947,1.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,0,14,1,5,240,0,42,85,0.494,22,45,0.489,20,30,0.667,5,39,58,27,19,16,17,6,126,58.0,126.0,0,0.5564516129032258,30.0,2020-21,2021-01-01,22000073,1,0,1.0,0.25,0.5,22.0,0.5726797997209225,2.0
OPPONENTS, Wizards,1610612764,1,0,0,0,1,0,0,7,1,5,240,0,49,89,0.551,16,33,0.485,16,21,0.762,8,35,50,35,19,9,16,3,130,50.0,130.0,0,0.6363636363636364,21.0,2020-21,2021-01-01,22000074,0,1,0.0,0.5,0.16666666666666666,3.3333333333333335,0.5797959812940028,1.0
Brooklyn,Nets,1610612751,0,1,0,1,0,0,0,10,1,5,240,0,35,86,0.407,7,37,0.189,19,23,0.826,10,35,55,19,16,6,15,6,96,55.0,96.0,0,0.4909090909090909,-18.0,2020-21,2021-01-01,22000072,1,0,0.5,0.5,0.5,-6.333333333333333,0.5532634032634033,2.0
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,9,1,5,240,0,36,85,0.424,13,34,0.382,18,26,0.692,8,37,54,23,20,3,13,8,103,54.0,103.0,0,0.5221238938053098,-6.0,2020-21,2021-01-01,22000075,1,0,0.3333333333333333,0.5,0.4,-7.666666666666667,0.5301350764426748,2.0
OPPONENTS, Celtics,1610612738,0,1,0,0,0,1,2,9,1,5,240,0,39,83,0.47,8,31,0.258,7,14,0.5,7,37,53,20,20,12,21,11,93,53.0,93.0,0,0.5042735042735043,-3.0,2020-21,2021-01-01,22000070,0,1,0.6666666666666666,0.3333333333333333,0.5,7.0,0.5698032465962313,2.0
Detroit,Pistons,1610612765,1,0,1,0,0,0,1,9,1,5,240,0,36,88,0.409,11,34,0.324,13,20,0.65,12,36,57,18,16,9,20,2,96,57.0,96.0,0,0.47368421052631576,3.0,2020-21,2021-01-01,22000070,1,0,0.3333333333333333,0.0,0.2,-5.0,0.5222015215028722,3.0
OPPONENTS, Lakers,1610612747,1,0,0,0,1,0,0,8,1,5,240,0,41,101,0.406,14,33,0.424,13,16,0.813,16,42,66,27,20,8,13,7,109,66.0,109.0,0,0.544,6.0,2020-21,2021-01-01,22000075,0,1,0.5,1.0,0.6666666666666666,4.0,0.5588998919343747,2.0
OPPONENTS, Grizzlies,1610612763,1,0,0,0,1,0,2,7,1,5,240,0,43,90,0.478,14,39,0.359,8,10,0.8,10,38,55,34,18,10,17,6,108,55.0,108.0,0,0.5877862595419847,15.0,2020-21,2021-01-01,22000069,0,1,0.0,0.6666666666666666,0.4,0.3333333333333333,0.5399559977089798,2.0
OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,0,9,1,5,240,0,40,92,0.435,20,43,0.465,23,30,0.767,8,43,60,23,27,11,10,3,123,60.0,123.0,0,0.5384615384615384,25.0,2020-21,2021-01-01,22000078,0,1,0.5,0.6666666666666666,0.6,3.3333333333333335,0.5181799075241698,2.0
Golden State,Warriors,1610612744,0,1,0,1,0,0,0,7,1,5,240,0,31,79,0.392,7,35,0.2,29,33,0.879,3,41,51,19,28,4,15,9,98,51.0,98.0,0,0.45454545454545453,-25.0,2020-21,2021-01-01,22000078,1,0,0.0,0.5,0.4,-4.666666666666667,0.497593850170186,3.0
Utah,Jazz,1610612762,1,0,1,0,0,0,1,11,1,5,240,0,41,89,0.461,15,42,0.357,9,14,0.643,13,33,57,28,20,3,14,3,106,57.0,106.0,0,0.5847457627118644,6.0,2020-21,2021-01-01,22000077,1,0,0.3333333333333333,1.0,0.6,-1.3333333333333333,0.5460518627268378,1.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,2,4,1,5,240,0,43,93,0.462,16,39,0.41,12,14,0.857,10,38,52,24,20,8,11,3,114,52.0,114.0,0,0.5677966101694916,18.0,2020-21,2021-01-01,22000072,0,1,1.0,0.75,0.8,7.333333333333333,0.592552485464658,2.0
OPPONENTS, Suns,1610612756,1,0,0,0,1,0,0,7,1,5,240,0,37,76,0.487,13,35,0.371,19,21,0.905,8,29,44,24,20,1,17,4,106,44.0,106.0,0,0.5596330275229358,3.0,2020-21,2021-01-01,22000076,0,1,1.0,0.75,0.8333333333333334,13.0,0.560927058557028,1.0
Denver,Nuggets,1610612743,0,1,0,1,0,0,1,9,1,5,240,0,39,86,0.453,12,29,0.414,13,16,0.813,8,30,47,28,25,7,12,1,103,47.0,103.0,0,0.5677966101694916,-3.0,2020-21,2021-01-01,22000076,1,0,0.25,0.0,0.2,0.0,0.5935299099454084,3.0
OPPONENTS, Clippers,1610612746,0,1,0,0,0,1,2,8,1,5,240,0,33,85,0.388,13,33,0.394,21,24,0.875,12,31,51,19,16,6,10,8,100,51.0,100.0,0,0.5098039215686274,-6.0,2020-21,2021-01-01,22000077,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.333333333333334,0.5809971405228759,2.0
OPPONENTS, Heat,1610612748,0,1,0,0,0,1,2,8,1,5,240,0,29,78,0.372,7,33,0.212,18,25,0.72,5,36,49,20,24,10,16,2,83,49.0,83.0,0,0.44954128440366975,-10.0,2020-21,2021-01-01,22000071,0,1,0.6666666666666666,0.0,0.4,-15.333333333333334,0.497209180131223,2.0
Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,10,1,5,240,0,32,78,0.41,12,37,0.324,17,23,0.739,4,45,59,18,25,9,17,3,93,59.0,93.0,0,0.45871559633027525,10.0,2020-21,2021-01-01,22000071,1,0,0.5,0.3333333333333333,0.4,14.0,0.5334753167321975,2.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,10,1,5,240,0,35,86,0.407,9,31,0.29,14,21,0.667,10,32,52,23,15,9,19,4,93,52.0,93.0,0,0.4915254237288136,-15.0,2020-21,2021-01-01,22000069,1,0,0.3333333333333333,0.5,0.4,2.0,0.552452222835809,2.0
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,1,7,1,5,240,0,35,90,0.389,9,28,0.321,15,21,0.714,14,33,54,11,21,5,15,4,94,54.0,94.0,0,0.45098039215686275,-8.0,2020-21,2021-01-02,22000079,0,1,0.6666666666666666,0.3333333333333333,0.5,-0.3333333333333333,0.5482103952692189,2.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,1,9,1,5,240,0,42,83,0.506,12,27,0.444,10,13,0.769,10,41,60,23,16,4,16,3,106,60.0,106.0,0,0.5803571428571429,4.0,2020-21,2021-01-02,22000080,0,1,0.5,0.5,0.5,-1.3333333333333333,0.5109686228314415,2.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,1,5,1,5,240,0,34,84,0.405,19,50,0.38,15,18,0.833,5,27,37,22,21,6,9,4,102,37.0,102.0,0,0.509090909090909,-4.0,2020-21,2021-01-02,22000080,1,0,0.6,1.0,0.6666666666666666,3.6666666666666665,0.555398244742507,2.0
New Orleans,Pelicans,1610612740,1,0,1,0,0,0,1,16,1,5,240,0,35,83,0.422,14,38,0.368,36,47,0.766,14,36,66,26,18,6,13,7,120,66.0,120.0,0,0.5648148148148148,4.0,2020-21,2021-01-02,22000084,1,0,1.0,0.5,0.6666666666666666,4.0,0.5588676977751392,2.0
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,0,3,1,5,240,0,38,92,0.413,13,35,0.371,23,26,0.885,14,26,43,34,18,15,12,5,112,43.0,112.0,0,0.5806451612903226,-15.0,2020-21,2021-01-02,22000082,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-3.6666666666666665,0.5505118881280718,1.0
Philadelphia,76ers,1610612755,1,0,1,0,0,0,1,8,1,5,240,0,47,79,0.595,16,35,0.457,17,24,0.708,7,38,53,35,17,10,22,7,127,53.0,127.0,0,0.6356589147286822,15.0,2020-21,2021-01-02,22000082,1,0,1.0,0.6666666666666666,0.8333333333333334,15.333333333333334,0.5472452647738909,2.0
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,7,1,5,240,0,38,91,0.418,14,48,0.292,26,27,0.963,10,30,47,21,29,6,10,4,116,47.0,116.0,1,0.5267857142857143,-4.0,2020-21,2021-01-02,22000084,0,1,0.5,0.0,0.2,2.0,0.48384263564271607,2.0
Atlanta,Hawks,1610612737,0,1,0,1,0,0,2,13,1,5,240,0,35,85,0.412,11,32,0.344,10,19,0.526,15,33,61,22,20,9,22,5,91,61.0,91.0,0,0.5,-5.0,2020-21,2021-01-02,22000083,1,0,0.5,0.75,0.6666666666666666,3.0,0.5597889527011253,1.0
OPPONENTS, Cavaliers,1610612739,1,0,0,0,1,0,0,9,1,5,240,0,38,91,0.418,7,29,0.241,13,17,0.765,15,31,55,19,21,10,15,2,96,55.0,96.0,0,0.5181818181818182,5.0,2020-21,2021-01-02,22000083,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,-8.0,0.515042064583349,2.0
Houston,Rockets,1610612745,1,0,1,0,0,0,1,10,1,5,240,0,36,81,0.444,13,41,0.317,17,23,0.739,6,42,58,15,22,10,14,10,102,58.0,102.0,0,0.49038461538461536,8.0,2020-21,2021-01-02,22000079,1,0,1.0,0.0,0.5,-0.6666666666666666,0.5355471486619027,2.0
Orlando,Magic,1610612753,0,1,0,1,0,0,0,7,1,5,240,0,40,108,0.37,10,38,0.263,9,12,0.75,15,40,62,21,18,7,6,1,99,62.0,99.0,0,0.5083333333333333,-9.0,2020-21,2021-01-02,22000081,1,0,0.3333333333333333,1.0,0.6666666666666666,-7.333333333333333,0.5235486400611099,2.0
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,2,7,1,5,240,0,38,86,0.442,13,41,0.317,19,21,0.905,6,46,59,22,17,5,12,5,108,59.0,108.0,0,0.5263157894736842,9.0,2020-21,2021-01-02,22000081,0,1,0.0,1.0,0.4,-11.666666666666666,0.510098189771511,2.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,1,9,1,5,240,0,41,86,0.477,16,36,0.444,22,25,0.88,8,25,42,29,16,8,10,7,120,42.0,120.0,0,0.5982905982905983,-2.0,2020-21,2021-01-03,22000085,1,0,0.25,0.0,0.16666666666666666,-3.0,0.5239916029389713,2.0
Brooklyn,Nets,1610612751,0,1,0,1,0,0,0,4,1,5,240,0,40,81,0.494,14,32,0.438,28,31,0.903,7,44,55,25,24,5,20,9,122,55.0,122.0,0,0.5462184873949579,-1.0,2020-21,2021-01-03,22000086,1,0,0.4,0.5,0.42857142857142855,-5.0,0.5610938081526317,2.0
OPPONENTS, Wizards,1610612764,1,0,0,0,1,0,0,10,1,5,240,0,43,104,0.413,12,33,0.364,25,34,0.735,13,36,59,27,22,9,7,3,123,59.0,123.0,0,0.56,1.0,2020-21,2021-01-03,22000086,0,1,0.0,0.6666666666666666,0.2857142857142857,6.333333333333333,0.5970637408568443,2.0
