MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
01/13/2022 Trail Blazers at Nuggets,0022100631,2021-22,2022-01-13, Nuggets,1610612743, Trail Blazers,1610612757
01/11/2022 Nuggets at Clippers,0022100616,2021-22,2022-01-11, Clippers,1610612746, Nuggets,1610612743
01/09/2022 Nuggets at Thunder,0022100601,2021-22,2022-01-09, Thunder,1610612760, Nuggets,1610612743
01/07/2022 Kings at Nuggets,0022100588,2021-22,2022-01-07, Nuggets,1610612743, Kings,1610612758
01/05/2022 Jazz at Nuggets,0022100575,2021-22,2022-01-05, Nuggets,1610612743, Jazz,1610612762
01/01/2022 Nuggets at Rockets,0022100543,2021-22,2022-01-01, Rockets,1610612745, Nuggets,1610612743
12/28/2021 Nuggets at Warriors,0022100514,2021-22,2021-12-28, Warriors,1610612744, Nuggets,1610612743
12/26/2021 Nuggets at Clippers,0022100500,2021-22,2021-12-26, Clippers,1610612746, Nuggets,1610612743
12/23/2021 Hornets at Nuggets,0022100482,2021-22,2021-12-23, Nuggets,1610612743, Hornets,1610612766
12/22/2021 Nuggets at Thunder,0022100474,2021-22,2021-12-22, Thunder,1610612760, Nuggets,1610612743
12/15/2021 Timberwolves at Nuggets,0022100424,2021-22,2021-12-15, Nuggets,1610612743, Timberwolves,1610612750
12/13/2021 Wizards at Nuggets,0022100411,2021-22,2021-12-13, Nuggets,1610612743, Wizards,1610612764
12/11/2021 Nuggets at Spurs,0022100397,2021-22,2021-12-11, Spurs,1610612759, Nuggets,1610612743
12/09/2021 Nuggets at Spurs,0022100381,2021-22,2021-12-09, Spurs,1610612759, Nuggets,1610612743
12/04/2021 Nuggets at Knicks,0022100342,2021-22,2021-12-04, Knicks,1610612752, Nuggets,1610612743
12/01/2021 Nuggets at Magic,0022100320,2021-22,2021-12-01, Magic,1610612753, Nuggets,1610612743
11/29/2021 Nuggets at Heat,0022100306,2021-22,2021-11-29, Heat,1610612748, Nuggets,1610612743
11/26/2021 Bucks at Nuggets,0022100288,2021-22,2021-11-26, Nuggets,1610612743, Bucks,1610612749
11/23/2021 Nuggets at Trail Blazers,0022100265,2021-22,2021-11-23, Trail Blazers,1610612757, Nuggets,1610612743
11/21/2021 Nuggets at Suns,0022100251,2021-22,2021-11-21, Suns,1610612756, Nuggets,1610612743
11/18/2021 76ers at Nuggets,0022100228,2021-22,2021-11-18, Nuggets,1610612743, 76ers,1610612755
11/14/2021 Trail Blazers at Nuggets,0022100197,2021-22,2021-11-14, Nuggets,1610612743, Trail Blazers,1610612757
11/10/2021 Pacers at Nuggets,0022100167,2021-22,2021-11-10, Nuggets,1610612743, Pacers,1610612754
11/08/2021 Heat at Nuggets,0022100151,2021-22,2021-11-08, Nuggets,1610612743, Heat,1610612748
11/06/2021 Rockets at Nuggets,0022100133,2021-22,2021-11-06, Nuggets,1610612743, Rockets,1610612745
11/03/2021 Nuggets at Grizzlies,0022100114,2021-22,2021-11-03, Grizzlies,1610612763, Nuggets,1610612743
11/01/2021 Nuggets at Grizzlies,0022100100,2021-22,2021-11-01, Grizzlies,1610612763, Nuggets,1610612743
10/30/2021 Nuggets at Timberwolves,0022100087,2021-22,2021-10-30, Timberwolves,1610612750, Nuggets,1610612743
10/26/2021 Nuggets at Jazz,0022100054,2021-22,2021-10-26, Jazz,1610612762, Nuggets,1610612743
10/22/2021 Spurs at Nuggets,0022100024,2021-22,2021-10-22, Nuggets,1610612743, Spurs,1610612759
10/20/2021 Nuggets at Suns,0022100012,2021-22,2021-10-20, Suns,1610612756, Nuggets,1610612743
04/09/2022 Warriors at Spurs,0022101215,2021-22,2022-04-09, Spurs,1610612759, Warriors,1610612744
04/07/2022 Lakers at Warriors,0022101202,2021-22,2022-04-07, Warriors,1610612744, Lakers,1610612747
04/03/2022 Warriors at Kings,0022101176,2021-22,2022-04-03, Kings,1610612758, Warriors,1610612744
04/02/2022 Jazz at Warriors,0022101165,2021-22,2022-04-02, Warriors,1610612744, Jazz,1610612762
03/30/2022 Suns at Warriors,0022101145,2021-22,2022-03-30, Warriors,1610612744, Suns,1610612756
03/28/2022 Warriors at Grizzlies,0022101129,2021-22,2022-03-28, Grizzlies,1610612763, Warriors,1610612744
03/27/2022 Warriors at Wizards,0022101117,2021-22,2022-03-27, Wizards,1610612764, Warriors,1610612744
03/23/2022 Warriors at Heat,0022101088,2021-22,2022-03-23, Heat,1610612748, Warriors,1610612744
03/22/2022 Warriors at Magic,0022101080,2021-22,2022-03-22, Magic,1610612753, Warriors,1610612744
03/20/2022 Spurs at Warriors,0022101070,2021-22,2022-03-20, Warriors,1610612744, Spurs,1610612759
03/14/2022 Wizards at Warriors,0022101025,2021-22,2022-03-14, Warriors,1610612744, Wizards,1610612764
03/12/2022 Bucks at Warriors,0022101008,2021-22,2022-03-12, Warriors,1610612744, Bucks,1610612749
03/08/2022 Clippers at Warriors,0022100980,2021-22,2022-03-08, Warriors,1610612744, Clippers,1610612746
03/05/2022 Warriors at Lakers,0022100959,2021-22,2022-03-05, Lakers,1610612747, Warriors,1610612744
03/01/2022 Warriors at Timberwolves,0022100930,2021-22,2022-03-01, Timberwolves,1610612750, Warriors,1610612744
02/24/2022 Warriors at Trail Blazers,0022100894,2021-22,2022-02-24, Trail Blazers,1610612757, Warriors,1610612744
02/14/2022 Warriors at Clippers,0022100866,2021-22,2022-02-14, Clippers,1610612746, Warriors,1610612744
02/12/2022 Lakers at Warriors,0022100854,2021-22,2022-02-12, Warriors,1610612744, Lakers,1610612747
02/10/2022 Knicks at Warriors,0022100837,2021-22,2022-02-10, Warriors,1610612744, Knicks,1610612752
02/09/2022 Warriors at Jazz,0022100828,2021-22,2022-02-09, Jazz,1610612762, Warriors,1610612744
02/07/2022 Warriors at Thunder,0022100813,2021-22,2022-02-07, Thunder,1610612760, Warriors,1610612744
02/03/2022 Kings at Warriors,0022100785,2021-22,2022-02-03, Warriors,1610612744, Kings,1610612758
02/01/2022 Warriors at Spurs,0022100771,2021-22,2022-02-01, Spurs,1610612759, Warriors,1610612744
01/31/2022 Warriors at Rockets,0022100764,2021-22,2022-01-31, Rockets,1610612745, Warriors,1610612744
01/29/2022 Nets at Warriors,0022100750,2021-22,2022-01-29, Warriors,1610612744, Nets,1610612751
01/27/2022 Timberwolves at Warriors,0022100734,2021-22,2022-01-27, Warriors,1610612744, Timberwolves,1610612750
01/23/2022 Jazz at Warriors,0022100708,2021-22,2022-01-23, Warriors,1610612744, Jazz,1610612762
01/21/2022 Rockets at Warriors,0022100694,2021-22,2022-01-21, Warriors,1610612744, Rockets,1610612745
01/20/2022 Pacers at Warriors,0022100683,2021-22,2022-01-20, Warriors,1610612744, Pacers,1610612754
01/18/2022 Pistons at Warriors,0022100667,2021-22,2022-01-18, Warriors,1610612744, Pistons,1610612765
01/16/2022 Warriors at Timberwolves,0022100652,2021-22,2022-01-16, Timberwolves,1610612750, Warriors,1610612744
01/13/2022 Warriors at Bucks,0022100627,2021-22,2022-01-13, Bucks,1610612749, Warriors,1610612744
01/11/2022 Warriors at Grizzlies,0022100614,2021-22,2022-01-11, Grizzlies,1610612763, Warriors,1610612744
01/03/2022 Heat at Warriors,0022100559,2021-22,2022-01-03, Warriors,1610612744, Heat,1610612748
01/01/2022 Warriors at Jazz,0022100544,2021-22,2022-01-01, Jazz,1610612762, Warriors,1610612744
12/25/2021 Warriors at Suns,0022100490,2021-22,2021-12-25, Suns,1610612756, Warriors,1610612744
12/23/2021 Grizzlies at Warriors,0022100485,2021-22,2021-12-23, Warriors,1610612744, Grizzlies,1610612763
12/20/2021 Kings at Warriors,0022100462,2021-22,2021-12-20, Warriors,1610612744, Kings,1610612758
12/18/2021 Warriors at Raptors,0022100443,2021-22,2021-12-18, Raptors,1610612761, Warriors,1610612744
12/14/2021 Warriors at Knicks,0022100414,2021-22,2021-12-14, Knicks,1610612752, Warriors,1610612744
12/13/2021 Warriors at Pacers,0022100405,2021-22,2021-12-13, Pacers,1610612754, Warriors,1610612744
12/11/2021 Warriors at 76ers,0022100396,2021-22,2021-12-11, 76ers,1610612755, Warriors,1610612744
12/08/2021 Trail Blazers at Warriors,0022100376,2021-22,2021-12-08, Warriors,1610612744, Trail Blazers,1610612757
12/06/2021 Magic at Warriors,0022100361,2021-22,2021-12-06, Warriors,1610612744, Magic,1610612753
12/04/2021 Spurs at Warriors,0022100346,2021-22,2021-12-04, Warriors,1610612744, Spurs,1610612759
12/03/2021 Suns at Warriors,0022100340,2021-22,2021-12-03, Warriors,1610612744, Suns,1610612756
11/30/2021 Warriors at Suns,0022100316,2021-22,2021-11-30, Suns,1610612756, Warriors,1610612744
11/28/2021 Warriors at Clippers,0022100300,2021-22,2021-11-28, Clippers,1610612746, Warriors,1610612744
11/26/2021 Trail Blazers at Warriors,0022100290,2021-22,2021-11-26, Warriors,1610612744, Trail Blazers,1610612757
11/24/2021 76ers at Warriors,0022100278,2021-22,2021-11-24, Warriors,1610612744, 76ers,1610612755
11/21/2021 Raptors at Warriors,0022100252,2021-22,2021-11-21, Warriors,1610612744, Raptors,1610612761
11/19/2021 Warriors at Pistons,0022100231,2021-22,2021-11-19, Pistons,1610612765, Warriors,1610612744
11/16/2021 Warriors at Nets,0022100210,2021-22,2021-11-16, Nets,1610612751, Warriors,1610612744
11/14/2021 Warriors at Hornets,0022100194,2021-22,2021-11-14, Hornets,1610612766, Warriors,1610612744
11/10/2021 Timberwolves at Warriors,0022100169,2021-22,2021-11-10, Warriors,1610612744, Timberwolves,1610612750
11/07/2021 Rockets at Warriors,0022100145,2021-22,2021-11-07, Warriors,1610612744, Rockets,1610612745
11/03/2021 Hornets at Warriors,0022100117,2021-22,2021-11-03, Warriors,1610612744, Hornets,1610612766
10/30/2021 Thunder at Warriors,0022100086,2021-22,2021-10-30, Warriors,1610612744, Thunder,1610612760
10/28/2021 Grizzlies at Warriors,0022100070,2021-22,2021-10-28, Warriors,1610612744, Grizzlies,1610612763
10/26/2021 Warriors at Thunder,0022100051,2021-22,2021-10-26, Thunder,1610612760, Warriors,1610612744
10/24/2021 Warriors at Kings,0022100039,2021-22,2021-10-24, Kings,1610612758, Warriors,1610612744
10/21/2021 Clippers at Warriors,0022100016,2021-22,2021-10-21, Warriors,1610612744, Clippers,1610612746
10/19/2021 Warriors at Lakers,0022100002,2021-22,2021-10-19, Lakers,1610612747, Warriors,1610612744
04/08/2022 Rockets at Raptors,0022101206,2021-22,2022-04-08, Raptors,1610612761, Rockets,1610612745
04/05/2022 Rockets at Nets,0022101180,2021-22,2022-04-05, Nets,1610612751, Rockets,1610612745
04/03/2022 Timberwolves at Rockets,0022101173,2021-22,2022-04-03, Rockets,1610612745, Timberwolves,1610612750
04/01/2022 Kings at Rockets,0022101154,2021-22,2022-04-01, Rockets,1610612745, Kings,1610612758
03/30/2022 Kings at Rockets,0022101142,2021-22,2022-03-30, Rockets,1610612745, Kings,1610612758
03/28/2022 Spurs at Rockets,0022101128,2021-22,2022-03-28, Rockets,1610612745, Spurs,1610612759
03/26/2022 Rockets at Trail Blazers,0022101114,2021-22,2022-03-26, Trail Blazers,1610612757, Rockets,1610612745
03/25/2022 Rockets at Trail Blazers,0022101105,2021-22,2022-03-25, Trail Blazers,1610612757, Rockets,1610612745
03/21/2022 Wizards at Rockets,0022101077,2021-22,2022-03-21, Rockets,1610612745, Wizards,1610612764
03/20/2022 Grizzlies at Rockets,0022101063,2021-22,2022-03-20, Rockets,1610612745, Grizzlies,1610612763
03/18/2022 Pacers at Rockets,0022101053,2021-22,2022-03-18, Rockets,1610612745, Pacers,1610612754
03/16/2022 Suns at Rockets,0022101038,2021-22,2022-03-16, Rockets,1610612745, Suns,1610612756
03/09/2022 Lakers at Rockets,0022100985,2021-22,2022-03-09, Rockets,1610612745, Lakers,1610612747
03/07/2022 Rockets at Heat,0022100970,2021-22,2022-03-07, Heat,1610612748, Rockets,1610612745
03/06/2022 Grizzlies at Rockets,0022100964,2021-22,2022-03-06, Rockets,1610612745, Grizzlies,1610612763
03/02/2022 Jazz at Rockets,0022100935,2021-22,2022-03-02, Rockets,1610612745, Jazz,1610612762
